GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
99,2184,1988,66,86,280,4769,72.000,2.66,12.61,2.609,1.325,53.241,26.233
99,2189,1988,66,86,280,4777,77.000,2.54,12.60,2.528,1.324,53.873,25.884
99,2228,1990,66,85,281,4783,85.000,2.63,12.61,3.325,1.355,57.795,35.118
99,2237,1990,66,85,280,4783,84.000,0.07,12.61,3.675,1.379,63.831,44.138
99,2230,1988,66,86,281,4784,84.000,3.64,12.61,3.933,1.378,64.533,44.397
99,2225,1990,66,86,281,4785,85.000,3.58,12.61,3.643,1.375,65.168,44.082
99,2226,1988,66,85,281,4785,85.000,1.42,12.61,3.708,1.375,64.604,43.781
99,2231,1988,66,86,280,4786,85.000,5.36,12.60,3.785,1.378,65.334,44.267
99,2222,1988,66,86,280,4786,85.000,5.03,12.60,3.908,1.378,65.124,44.738
99,2203,1990,66,87,282,4788,78.000,4.93,12.60,4.137,1.379,66.378,45.123
99,2193,1988,66,87,280,4789,73.000,2.36,12.60,3.871,1.372,65.498,44.716
99,2207,1988,67,87,280,4789,73.000,3.25,12.60,3.815,1.369,64.770,42.592
99,2190,1990,67,88,281,4789,73.000,4.60,12.60,3.790,1.371,64.924,44.075
99,2200,1988,66,87,280,4790,73.000,1.03,12.61,3.825,1.368,65.083,42.542
99,2194,1990,67,88,280,4791,74.000,4.62,12.60,3.609,1.366,64.116,42.835
94,2269,1986,67,89,282,4792,54.000,5.74,12.61,3.813,1.368,64.894,42.872
91,2186,1990,67,85,279,4792,45.000,2.18,12.60,3.716,1.373,64.943,44.102
79,1965,1988,66,86,276,4792,44.000,3.31,12.61,3.990,1.384,66.768,46.978
84,2129,1988,67,87,278,4793,44.000,2.72,12.61,3.950,1.379,66.563,45.775
90,2173,1986,67,88,281,4793,44.000,3.16,12.61,4.015,1.384,66.953,46.827
86,2051,1986,67,87,278,4793,44.000,1.17,12.60,3.977,1.384,66.307,47.522
93,2266,1992,67,86,282,4793,44.000,4.12,12.61,4.059,1.381,67.020,47.208
94,2259,1990,67,88,283,4796,45.000,3.93,12.60,3.918,1.382,66.535,46.897
96,2294,1990,68,90,283,4797,46.000,0.92,12.61,4.020,1.387,67.213,47.497
94,2230,1988,67,87,282,4797,46.000,3.64,12.61,3.900,1.385,67.290,47.498
86,2123,1990,67,88,280,4798,45.000,3.59,12.61,4.030,1.386,67.892,48.072
76,2039,1982,68,87,280,4799,44.000,0.59,12.61,3.982,1.385,66.876,47.146
95,2231,1988,68,88,281,4799,45.000,3.65,12.61,4.041,1.384,67.394,47.197
83,2054,1984,67,87,276,4799,44.000,4.71,12.61,4.065,1.386,67.830,48.964
77,1953,1988,68,87,274,4799,45.000,0.45,12.61,4.019,1.386,68.112,48.285
75,2013,1982,68,87,276,4802,45.000,3.53,12.61,4.034,1.383,68.247,48.033
96,2249,1988,68,87,282,4804,44.000,2.81,12.61,3.835,1.385,68.695,48.328
96,2241,1988,68,86,282,4804,45.000,2.03,12.61,3.796,1.384,68.597,48.506
95,2231,1988,69,89,281,4804,46.000,3.24,12.61,3.675,1.385,68.494,48.290
98,2260,1988,69,88,282,4804,57.000,3.32,12.61,3.714,1.383,68.406,48.469
91,2138,1988,68,86,277,4806,70.000,4.02,12.61,3.672,1.380,68.872,47.702
98,2287,1988,68,88,281,4806,70.000,0.99,12.61,3.658,1.378,69.069,46.969
89,2225,1988,68,89,281,4808,69.000,4.02,12.61,3.632,1.373,69.078,47.014
99,2251,1988,68,87,280,4808,71.000,4.41,12.61,3.637,1.377,69.601,47.322
99,2259,1988,68,88,281,4808,71.000,2.74,12.61,3.807,1.375,69.749,47.130
98,2238,1990,68,88,280,4808,71.000,4.97,12.61,3.839,1.375,69.950,47.289
87,2122,1986,68,88,278,4809,65.000,3.62,12.61,3.637,1.375,69.492,47.451
94,2209,1988,68,89,281,4809,64.000,0.03,12.61,4.038,1.379,70.120,48.861
94,2209,1988,68,89,281,4811,63.000,4.13,12.61,4.030,1.379,70.174,48.573
80,2005,1984,69,88,276,4811,63.000,4.36,12.61,3.978,1.379,69.742,48.602
94,2232,1988,69,88,283,4812,63.000,0.33,12.61,4.071,1.379,69.878,48.405
95,2223,1990,68,90,282,4812,62.000,4.00,12.61,3.943,1.377,70.664,48.430
90,2146,1988,68,88,279,4814,58.000,3.63,12.61,4.015,1.376,70.203,48.023
99,2185,1988,69,89,280,4815,58.000,2.56,12.61,3.251,1.361,64.592,37.273
99,2194,1988,69,91,281,4816,58.000,2.00,12.61,3.189,1.356,62.437,35.396
99,2186,1992,70,91,280,4817,58.000,3.48,12.61,3.541,1.364,64.369,37.804
99,2188,1990,70,91,281,4817,58.000,2.00,12.61,3.592,1.366,64.656,39.163
99,2187,1988,70,91,280,4817,57.000,3.02,12.61,3.631,1.373,66.926,41.284
99,2200,1988,69,89,281,4817,57.000,3.76,12.61,3.809,1.371,66.511,40.494
99,2185,1988,69,90,282,4819,57.000,1.69,12.61,3.969,1.374,68.046,42.617
99,2199,1988,70,88,280,4819,57.000,4.96,12.61,3.745,1.374,69.026,43.515
99,2200,1988,70,91,281,4820,57.000,5.79,12.61,4.491,1.375,70.395,46.469
99,2222,1988,70,91,280,4820,54.000,3.10,12.62,4.400,1.370,70.509,45.862
87,2111,1986,70,90,278,4820,65.000,4.70,12.62,4.394,1.373,71.366,46.814
95,2187,1988,70,91,281,4820,64.000,5.44,12.62,4.296,1.381,70.452,47.793
93,2167,1986,70,92,279,4820,62.000,4.20,12.62,4.549,1.374,70.677,48.241
86,2056,1980,70,93,280,4821,60.000,3.29,12.62,4.417,1.370,70.535,46.712
79,2029,1986,70,93,279,4821,58.000,5.95,12.62,4.610,1.374,71.032,48.483
83,2195,2000,71,92,276,4821,56.000,4.45,12.62,4.565,1.377,70.923,47.506
63,1801,1984,70,88,266,4821,55.000,4.95,12.62,4.407,1.377,71.480,47.946
66,1937,1990,70,88,262,4822,53.000,2.93,12.62,4.263,1.375,71.709,46.809
66,1803,1984,70,86,251,4822,54.000,0.00,12.62,4.363,1.372,71.794,47.360
67,1940,1992,69,89,255,4822,53.000,3.15,12.62,4.488,1.377,71.748,47.573
73,2015,1992,69,87,254,4822,53.000,4.17,12.62,4.451,1.376,72.293,48.846
76,1938,1988,70,84,247,4822,44.000,2.76,12.62,4.408,1.378,72.039,48.350
66,1751,1980,67,80,203,4823,35.000,4.73,12.62,4.307,1.380,71.136,48.039
43,1281,1978,66,79,193,4825,34.000,4.97,12.62,4.497,1.381,69.908,47.681
46,1355,1986,66,78,191,4826,34.000,4.75,12.62,4.522,1.381,69.981,47.733
41,1292,1994,66,77,188,4827,36.000,2.97,12.62,4.390,1.386,69.628,47.189
36,1180,1978,66,78,183,4827,37.000,3.64,12.63,4.566,1.387,69.216,47.371
51,1621,1992,65,75,186,4828,36.000,3.85,12.63,4.528,1.388,69.656,46.326
49,1502,1980,65,75,174,4828,36.000,1.69,12.63,4.566,1.390,70.212,47.306
28,1078,1984,65,77,168,4829,36.000,4.32,12.63,4.508,1.388,69.225,45.461
54,1578,1980,64,77,176,4829,37.000,4.24,12.63,4.550,1.389,69.707,46.655
19,997,1980,65,78,166,4829,44.000,1.67,12.63,4.580,1.388,69.477,45.725
66,1774,1982,66,80,202,4829,62.000,4.27,12.63,4.402,1.389,69.508,46.406
57,1784,1996,66,80,203,4830,63.000,3.86,12.63,4.362,1.385,68.720,44.750
49,1503,1992,66,79,200,4830,63.000,1.95,12.63,4.391,1.384,69.320,45.125
29,1089,1978,66,81,189,4830,60.000,2.56,12.63,4.318,1.385,68.909,44.280
60,1628,1996,66,78,195,4830,59.000,5.54,12.63,4.354,1.386,69.323,44.633
63,1607,1982,66,79,190,4830,58.000,3.50,12.63,4.296,1.385,68.901,43.143
37,1274,1982,65,78,186,4830,57.000,3.64,12.63,4.335,1.384,69.179,43.405
37,1274,1982,65,78,186,4830,57.000,3.64,12.63,4.335,1.384,69.179,43.405
39,1253,1976,66,77,201,4830,54.000,5.19,12.63,4.158,1.386,68.691,43.222
49,1422,1982,66,81,208,4830,54.000,3.13,12.63,4.429,1.370,70.904,49.256
48,1415,1982,66,80,202,4830,53.000,6.25,12.63,4.593,1.359,71.734,50.759
60,1623,1984,67,79,204,4830,53.000,4.16,12.63,4.516,1.361,72.108,50.881
74,1900,1986,66,82,209,4831,53.000,5.56,12.63,4.619,1.361,72.191,50.427
45,1280,1982,67,78,200,4832,51.000,3.36,12.63,4.559,1.363,71.992,49.983
55,1543,1992,66,81,207,4832,52.000,5.24,12.63,4.321,1.366,71.747,49.690
39,1243,1986,66,80,200,4832,50.000,3.88,12.63,4.124,1.368,71.638,48.831
63,1687,1998,67,82,215,4834,51.000,4.11,12.63,4.347,1.371,71.018,47.922
99,2220,1988,69,90,280,4834,68.000,2.40,12.63,4.506,1.356,71.999,51.264
99,2182,1990,71,91,280,4834,101.000,4.75,12.63,4.132,1.363,71.155,49.386
99,2220,1990,70,90,281,4835,120.000,4.33,12.63,3.884,1.378,69.304,47.409
99,2171,1988,71,91,281,4835,102.000,2.40,12.63,3.899,1.383,67.758,46.055
98,2205,1988,71,91,281,4837,84.000,4.61,12.63,3.870,1.378,67.974,45.277
99,2182,1990,71,92,280,4837,81.000,5.15,12.63,3.959,1.372,69.951,47.196
94,2153,1988,71,92,279,4837,83.000,2.56,12.63,3.965,1.377,70.469,47.057
99,2193,1988,71,90,280,4837,94.000,4.18,12.63,3.685,1.376,69.251,44.717
99,2184,1988,71,91,280,4837,100.000,3.97,12.63,3.848,1.378,70.148,47.535
99,2223,1988,71,91,280,4838,101.000,3.32,12.63,3.755,1.381,69.141,46.517
99,2209,1988,71,91,280,4838,101.000,0.74,12.63,4.011,1.373,70.473,49.250
99,2215,1990,71,91,281,4838,100.000,4.11,12.63,3.895,1.374,69.969,48.298
99,2210,1988,71,91,280,4838,99.000,3.37,12.63,4.029,1.375,70.808,49.919
98,2220,1988,71,91,281,4838,100.000,4.08,12.63,3.935,1.380,70.672,50.008
99,2219,1988,71,91,281,4838,103.000,1.72,12.63,4.112,1.378,70.770,50.164
99,2219,1988,71,91,281,4838,104.000,3.17,12.63,4.002,1.377,70.967,49.968
99,2227,1990,71,92,280,4838,104.000,3.93,12.63,4.042,1.369,71.163,49.445
99,2219,1988,71,92,281,4838,90.000,0.53,12.63,4.077,1.369,70.325,48.364
92,2205,1988,72,92,281,4838,83.000,2.88,12.63,3.934,1.372,71.716,48.716
80,2023,1986,71,89,273,4838,85.000,4.36,12.63,3.841,1.373,71.262,47.960
76,1831,1982,71,86,252,4838,86.000,2.85,12.63,3.734,1.377,70.990,47.788
81,2037,1984,70,89,255,4838,86.000,1.02,12.63,3.577,1.375,70.011,46.896
86,2117,1986,70,88,261,4838,82.000,5.41,12.63,3.450,1.374,70.530,47.396
94,2243,1988,72,92,282,4838,84.000,4.59,12.63,3.750,1.373,71.384,47.431
92,2186,1986,71,91,282,4838,84.000,1.96,12.63,3.868,1.371,72.105,48.274
89,2153,1992,71,90,281,4838,85.000,3.62,12.63,3.758,1.372,71.486,48.017
87,2068,1984,71,91,279,4838,86.000,4.19,12.63,3.668,1.370,71.519,48.692
