GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
0,0,646,46,48,24,4180,9.000,0.00,11.55,2.326,1.379,63.362,28.041
0,5,954,46,49,30,4181,9.000,5.01,11.57,2.587,1.377,63.681,26.899
98,2245,1990,56,76,281,4252,15.000,2.95,11.59,2.280,1.382,70.564,23.705
98,2252,1988,59,80,281,4261,98.000,2.93,11.59,3.058,1.339,56.803,31.863
98,2248,1988,59,80,280,4270,97.000,0.00,11.59,2.873,1.342,57.097,32.142
98,2239,1990,59,77,280,4282,95.000,3.43,11.59,2.900,1.339,57.074,32.293
98,2232,1988,61,80,280,4288,94.000,2.44,11.59,2.708,1.336,57.116,32.222
98,2234,1988,60,80,281,4289,91.000,0.19,11.59,2.754,1.334,56.484,31.470
98,2234,1988,60,80,281,4290,90.000,2.54,11.59,2.577,1.339,56.601,31.307
98,2225,1988,61,80,281,4295,88.000,3.21,11.59,2.675,1.336,56.569,30.578
98,2219,1988,61,81,281,4295,87.000,1.77,11.59,2.608,1.333,55.661,29.079
98,2227,1988,60,81,281,4300,88.000,0.18,11.59,2.641,1.327,55.497,29.165
98,2228,1988,61,79,281,4302,89.000,4.73,11.59,2.676,1.335,56.174,30.321
98,2233,1988,61,82,280,4302,89.000,3.72,11.53,2.634,1.330,56.177,30.795
99,2222,1988,61,80,280,4302,89.000,1.38,11.53,2.474,1.333,55.858,30.036
99,2216,1988,61,78,281,4303,86.000,1.98,11.53,2.583,1.332,56.388,31.185
98,2233,1988,61,80,280,4305,79.000,4.08,11.52,2.533,1.340,56.808,31.340
99,2215,1990,62,82,280,4305,77.000,3.27,11.53,2.485,1.327,56.131,28.784
98,2206,1988,62,81,280,4305,75.000,0.11,11.53,2.459,1.334,55.826,28.682
99,2199,1988,62,83,281,4307,74.000,2.73,11.53,2.524,1.326,56.105,28.469
98,2202,1988,62,82,280,4309,73.000,1.45,11.53,2.410,1.328,55.761,28.628
99,2192,1988,63,82,281,4311,71.000,2.81,11.53,2.471,1.329,55.790,28.623
98,2199,1988,62,82,280,4311,71.000,1.19,11.53,2.397,1.334,55.773,28.635
99,2189,1988,63,84,281,4313,71.000,2.75,11.53,2.442,1.325,55.880,28.209
98,2195,1990,63,84,280,4313,72.000,3.63,11.52,2.589,1.336,56.156,29.014
98,2196,1990,63,83,281,4316,72.000,0.00,11.52,2.339,1.336,56.436,28.814
97,2239,1988,63,82,280,4320,84.000,3.17,11.52,2.227,1.329,55.444,28.165
98,2239,1988,62,82,280,4320,84.000,3.14,11.52,3.562,1.374,64.691,45.426
98,2240,1990,63,82,280,4322,84.000,1.65,11.52,3.595,1.377,65.670,45.426
98,2237,1990,63,83,280,4322,84.000,2.50,11.52,3.533,1.373,66.387,45.390
99,2237,1988,63,83,281,4322,84.000,3.66,11.52,3.651,1.374,66.390,45.134
98,2238,1988,63,82,280,4325,84.000,3.59,11.52,3.494,1.377,66.901,46.527
97,2243,1988,63,81,281,4326,84.000,1.05,11.52,3.601,1.377,66.702,45.807
98,2245,1990,63,84,280,4330,84.000,3.76,11.52,3.802,1.369,66.741,45.640
99,2198,1988,63,84,282,4332,73.000,5.89,11.52,3.593,1.377,66.797,46.693
97,2204,1988,64,83,281,4332,73.000,3.01,11.52,3.626,1.357,65.604,43.132
98,2213,1988,64,83,279,4332,73.000,1.17,11.52,3.272,1.352,64.965,41.956
98,2216,1988,64,83,280,4332,73.000,3.61,11.52,3.628,1.353,65.351,43.255
98,2205,1990,64,84,281,4332,73.000,4.63,11.52,3.423,1.358,65.313,43.738
99,2213,1990,64,83,280,4334,69.000,0.98,11.52,3.760,1.362,66.935,45.535
93,2249,1988,64,83,281,4336,49.000,4.89,11.52,3.492,1.357,65.493,43.966
97,2269,1988,65,83,281,4337,49.000,4.87,11.52,4.198,1.382,69.685,51.497
97,2272,1988,64,83,281,4338,49.000,2.38,11.52,4.025,1.375,69.114,49.735
97,2252,1988,63,82,282,4339,48.000,6.16,11.52,4.324,1.376,70.187,51.198
99,2269,1988,64,84,281,4340,49.000,5.29,11.52,4.200,1.376,69.955,50.756
97,2272,1988,64,84,281,4343,49.000,1.87,11.52,4.246,1.373,70.218,51.080
98,2257,1988,64,84,281,4344,49.000,1.12,11.52,4.231,1.374,70.183,50.770
98,2276,1988,64,82,281,4346,50.000,3.09,11.52,4.195,1.374,70.394,51.130
