GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
99,2351,2090,63,85,307,4885,78.000,4.22,12.40,3.432,1.358,63.492,17.152
99,2348,2088,64,85,307,4885,78.000,2.94,12.39,3.432,1.358,63.492,17.152
99,2363,2088,63,85,305,4886,67.000,3.18,12.39,3.432,1.358,63.492,17.152
92,2341,2088,63,84,299,4886,48.000,5.14,12.39,3.432,1.358,63.492,17.152
88,2327,2088,63,84,294,4887,47.000,2.67,12.40,3.432,1.358,63.492,17.152
88,2250,2088,62,83,298,4887,48.000,2.62,12.39,3.432,1.358,63.492,17.152
94,2381,2090,63,84,303,4887,47.000,3.01,12.40,3.432,1.358,63.492,17.152
95,2392,2088,63,85,305,4887,48.000,3.06,12.39,3.432,1.358,63.492,17.152
96,2396,2088,62,85,306,4887,48.000,0.59,12.39,3.432,1.358,63.492,17.152
94,2356,2088,63,85,307,4889,48.000,2.56,12.39,3.432,1.358,63.492,17.152
95,2382,2088,64,85,305,4890,49.000,4.74,12.40,3.432,1.358,63.492,17.152
98,2400,2088,63,83,306,4890,50.000,0.10,12.40,3.432,1.358,63.492,17.152
95,2378,2088,64,83,306,4893,49.000,3.04,12.40,3.432,1.358,63.492,17.152
96,2403,2092,64,84,306,4893,48.000,2.68,12.39,3.432,1.358,63.492,17.152
95,2378,2088,64,84,306,4893,48.000,0.07,12.39,3.432,1.358,63.492,17.152
85,2139,2088,64,84,301,4893,48.000,2.58,12.39,3.432,1.358,63.492,17.152
91,2310,2086,63,83,300,4894,48.000,5.24,12.39,3.432,1.358,63.492,17.152
83,2131,2082,62,83,297,4894,47.000,3.20,12.39,3.432,1.358,63.492,17.152
87,2262,2084,63,83,298,4895,47.000,0.47,12.39,3.432,1.358,63.492,17.152
80,2083,2084,64,84,304,4895,48.000,4.13,12.39,3.432,1.358,63.492,17.152
94,2344,2084,63,84,303,4895,49.000,3.87,12.39,3.432,1.358,63.492,17.152
89,2280,2088,63,83,302,4895,53.000,0.48,12.39,3.432,1.358,63.492,17.152
98,2424,2088,64,84,306,4895,78.000,5.70,12.39,3.432,1.358,63.492,17.152
96,2391,2088,63,84,306,4895,79.000,3.35,12.39,3.432,1.358,63.492,17.152
96,2391,2088,63,84,306,4895,78.000,2.16,12.39,3.432,1.358,63.492,17.152
99,2407,2088,63,83,306,4895,77.000,3.79,12.39,3.432,1.358,63.492,17.152
99,2409,2090,63,83,305,4895,77.000,3.91,12.39,3.432,1.358,63.492,17.152
99,2397,2088,63,82,306,4896,76.000,3.77,12.39,3.432,1.358,63.492,17.152
99,2390,2088,63,84,305,4896,70.000,0.92,12.39,3.432,1.358,63.492,17.152
89,2249,2086,63,83,301,4896,66.000,2.71,12.39,3.432,1.358,63.492,17.152
82,2156,2082,64,83,300,4897,65.000,4.55,12.39,3.432,1.358,63.492,17.152
94,2366,2086,63,84,307,4897,65.000,1.33,12.39,3.432,1.358,63.492,17.152
95,2403,2088,63,83,306,4897,65.000,5.07,12.39,3.432,1.358,63.492,17.152
83,2133,2082,64,83,302,4897,63.000,6.99,12.39,3.432,1.358,63.492,17.152
95,2379,2088,63,84,306,4898,62.000,1.01,12.39,3.432,1.358,63.492,17.152
99,2343,2090,64,85,307,4898,62.000,3.10,12.41,3.432,1.358,63.492,17.152
99,2344,2088,64,85,305,4898,62.000,4.07,12.41,3.432,1.358,63.492,17.152
99,2344,2088,63,85,307,4902,62.000,3.27,12.41,3.432,1.358,63.492,17.152
99,2353,2090,64,85,306,4902,62.000,0.98,12.40,3.432,1.358,63.492,17.152
99,2341,2088,64,85,305,4902,61.000,2.57,12.40,3.432,1.358,63.492,17.152
99,2362,2088,64,85,305,4902,61.000,5.36,12.41,3.432,1.358,63.492,17.152
99,2350,2090,64,85,307,4902,62.000,2.74,12.40,3.432,1.358,63.492,17.152
98,2353,2088,64,86,305,4904,61.000,3.42,12.40,3.432,1.358,63.492,17.152
99,2365,2088,64,85,305,4904,61.000,4.64,12.40,3.432,1.358,63.492,17.152
99,2368,2088,63,86,307,4904,57.000,1.85,12.41,3.432,1.358,63.492,17.152
97,2341,2088,64,86,308,4904,66.000,4.48,12.41,3.432,1.358,63.492,17.152
89,2285,2084,64,86,305,4905,68.000,5.81,12.42,3.432,1.358,63.492,17.152
88,2284,2088,64,88,304,4905,66.000,5.50,12.42,3.432,1.358,63.492,17.152
94,2364,2086,64,86,305,4906,63.000,0.60,12.41,3.432,1.358,63.492,17.152
90,2296,2086,63,85,297,4906,61.000,6.03,12.41,3.432,1.358,63.492,17.152
