GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
99,2212,1988,64,84,279,4078,74.000,3.31,11.14,3.656,1.364,65.207,44.801
99,2203,1988,64,83,281,4079,74.000,2.11,11.14,3.726,1.365,65.122,44.554
97,2259,1988,63,83,279,4082,60.000,4.30,11.14,3.707,1.368,65.453,45.227
91,2187,1988,64,82,282,4082,47.000,3.06,11.14,3.862,1.374,66.652,47.276
88,2120,1996,64,83,282,4082,48.000,0.00,11.14,4.056,1.382,67.978,50.404
85,2078,1984,64,84,280,4083,47.000,4.36,11.14,4.047,1.388,68.685,51.567
89,2121,1984,64,83,278,4083,47.000,5.29,11.14,4.039,1.377,68.824,50.193
97,2234,1990,64,85,281,4084,47.000,1.75,11.13,4.099,1.385,69.253,51.358
95,2135,1986,65,84,280,4084,48.000,4.68,11.13,3.996,1.376,68.670,50.019
97,2226,1988,64,85,280,4086,48.000,5.09,11.13,4.247,1.385,69.295,51.438
98,2263,1988,65,86,281,4086,50.000,3.59,11.13,4.150,1.378,68.496,50.482
97,2252,1990,65,84,280,4086,49.000,3.17,11.13,4.222,1.377,69.176,50.741
99,2273,1990,65,84,280,4089,49.000,5.14,11.13,3.970,1.383,68.734,50.408
98,2270,1988,65,84,281,4091,48.000,4.79,11.13,4.117,1.386,69.753,51.189
96,2241,1988,65,84,280,4091,48.000,5.30,11.13,3.867,1.378,68.888,50.231
96,2248,1988,65,83,281,4091,47.000,3.11,11.13,4.066,1.387,70.079,51.767
89,2066,1986,65,82,280,4091,47.000,4.70,11.13,4.033,1.384,69.171,50.864
92,2220,1988,65,85,280,4091,48.000,4.68,11.13,4.016,1.385,69.736,51.385
98,2276,1988,65,86,280,4091,48.000,2.04,11.13,3.852,1.382,69.547,50.825
92,2079,1988,65,84,279,4091,48.000,3.99,11.13,4.053,1.374,69.949,50.700
99,2246,1988,65,84,280,4091,48.000,4.65,11.14,3.966,1.377,69.550,50.040
99,2257,1990,65,84,281,4092,58.000,4.14,11.13,3.868,1.379,69.933,50.945
99,2260,1988,65,85,281,4092,76.000,0.02,11.13,3.812,1.375,69.346,50.478
99,2254,1988,65,84,280,4092,75.000,3.59,11.13,4.115,1.380,71.849,51.953
99,2254,1988,66,83,280,4092,74.000,4.90,11.13,3.962,1.377,71.102,51.057
99,2254,1988,66,83,281,4093,73.000,1.39,11.13,3.841,1.375,70.801,50.241
99,2254,1988,65,83,280,4093,72.000,2.92,11.13,3.838,1.376,70.534,49.552
99,2243,1990,65,83,282,4093,71.000,3.56,11.13,3.702,1.373,70.472,49.001
97,2261,1990,65,86,281,4094,67.000,2.47,11.13,3.845,1.373,70.134,48.693
97,2261,1988,66,86,281,4094,65.000,0.52,11.13,3.926,1.377,70.547,49.546
96,2247,1990,66,84,281,4095,64.000,3.37,11.13,3.977,1.375,69.976,49.381
96,2247,1990,66,84,281,4095,65.000,3.95,11.13,4.161,1.373,70.581,49.189
99,2254,1990,66,85,282,4095,64.000,4.27,11.13,4.122,1.373,70.215,49.279
96,2223,1988,66,84,282,4096,63.000,0.00,11.13,4.152,1.376,70.774,49.852
96,2223,1988,66,84,282,4096,63.000,0.00,11.13,4.152,1.376,70.774,49.852
99,2198,1988,67,88,280,4101,58.000,2.13,11.13,3.237,1.364,65.427,40.119
99,2198,1988,67,88,280,4101,58.000,2.13,11.13,3.237,1.364,65.427,40.119
99,2200,1990,66,86,281,4102,58.000,1.37,11.13,2.781,1.350,61.801,35.929
99,2194,1988,67,88,280,4102,58.000,2.26,11.12,3.154,1.363,63.718,38.786
99,2186,1988,66,87,281,4102,58.000,3.14,11.13,3.130,1.361,63.544,38.308
99,2205,1988,66,87,281,4103,57.000,0.48,11.13,3.377,1.369,65.077,40.883
99,2200,1988,67,88,280,4103,58.000,4.07,11.13,3.536,1.365,65.629,40.832
99,2196,1990,66,88,281,4104,58.000,4.13,11.13,3.796,1.375,67.216,43.564
99,2208,1988,67,88,280,4104,57.000,4.80,11.13,3.897,1.374,68.095,44.588
99,2196,1990,67,88,282,4104,57.000,1.14,11.13,4.198,1.375,69.415,46.313
99,2196,1988,67,88,280,4105,56.000,4.64,11.13,4.233,1.375,69.887,46.925
99,2219,1988,67,88,281,4105,66.000,5.61,11.13,4.456,1.371,70.969,47.204
92,2159,1988,67,86,279,4105,65.000,3.46,11.13,4.242,1.377,69.727,48.684
90,2136,1990,67,87,279,4105,63.000,5.95,11.13,4.495,1.376,71.002,49.059
92,2169,1988,67,86,281,4105,60.000,6.10,11.13,4.610,1.372,70.186,48.017
76,1931,1986,68,90,277,4105,59.000,2.87,11.13,4.703,1.372,71.287,48.927
83,2057,1986,67,88,278,4105,57.000,4.32,11.13,4.779,1.372,70.941,48.870
78,1946,1984,67,85,271,4105,56.000,2.63,11.13,4.583,1.376,71.761,49.133
72,1876,1992,67,85,268,4106,55.000,2.29,11.13,4.588,1.374,71.654,48.865
80,2023,1986,67,84,261,4106,55.000,1.40,11.13,4.534,1.375,72.243,49.868
69,1743,1984,67,84,253,4107,53.000,2.52,11.13,4.517,1.374,71.380,48.653
70,1749,1986,66,85,249,4107,54.000,3.04,11.13,4.412,1.374,71.951,48.886
73,1880,1982,67,84,254,4108,49.000,0.00,11.13,4.499,1.374,71.295,48.834
61,1658,1980,64,78,202,4108,35.000,2.96,11.13,4.619,1.375,71.083,48.934
56,1528,1980,63,76,194,4108,35.000,3.86,11.13,4.355,1.380,68.933,48.384
70,1824,1992,63,76,194,4108,35.000,3.98,11.13,4.361,1.375,69.139,47.927
41,1323,1988,63,77,186,4108,37.000,0.64,11.13,4.143,1.382,69.104,47.969
66,1733,1988,63,77,192,4109,37.000,3.23,11.13,4.435,1.386,69.154,48.108
61,1672,1996,62,73,185,4110,37.000,4.92,11.13,4.355,1.394,68.800,48.474
44,1393,1992,62,73,179,4110,37.000,1.38,11.13,4.468,1.391,69.896,48.851
55,1532,1982,62,72,173,4110,37.000,4.08,11.13,4.398,1.391,68.689,47.487
47,1383,1980,62,70,169,4111,37.000,3.85,11.13,4.437,1.385,68.917,47.173
47,1426,1994,61,72,174,4111,40.000,3.20,11.13,4.481,1.387,68.325,46.587
54,1512,1980,63,73,193,4111,64.000,1.59,11.13,4.243,1.386,68.872,47.427
66,1729,1984,62,76,195,4112,62.000,3.91,11.13,4.382,1.390,69.214,47.172
66,1766,1994,63,77,200,4113,63.000,3.62,11.13,4.530,1.383,69.428,46.147
66,1705,1982,63,76,192,4113,61.000,3.96,11.13,4.492,1.385,68.475,45.933
58,1581,1984,62,74,187,4113,60.000,0.00,11.13,4.331,1.384,68.888,45.604
41,1309,1976,63,75,184,4113,59.000,1.94,11.13,4.341,1.384,68.381,45.094
41,1332,1978,62,75,183,4114,58.000,2.25,11.13,4.332,1.384,69.029,44.962
43,1328,1982,63,75,197,4114,56.000,2.57,11.13,4.446,1.385,68.994,44.693
50,1433,1982,63,76,202,4114,55.000,2.24,11.13,4.590,1.373,70.593,48.398
70,1912,1998,63,79,207,4115,54.000,4.89,11.13,4.493,1.355,71.416,51.285
40,1283,1980,63,77,199,4115,53.000,0.97,11.13,4.614,1.356,72.351,52.088
38,1272,1986,63,78,197,4117,52.000,5.63,11.13,4.556,1.358,71.898,51.374
42,1282,1982,63,78,200,4117,53.000,6.37,11.13,4.532,1.360,72.163,50.560
71,1867,1986,63,76,201,4117,52.000,5.01,11.13,4.757,1.361,71.673,50.513
34,1168,1994,63,77,197,4117,51.000,3.52,11.13,4.596,1.364,71.654,50.185
51,1417,1978,63,77,207,4117,51.000,5.18,11.13,4.709,1.367,71.032,48.691
84,2102,1986,63,79,217,4117,61.000,4.93,11.13,4.713,1.355,71.716,50.376
99,2189,1988,67,86,280,4117,98.000,0.50,11.13,4.576,1.352,71.463,51.095
98,2227,1988,67,86,280,4117,118.000,3.33,11.13,3.755,1.370,69.048,47.721
