GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
99,2204,1988,66,86,281,4179,87.000,2.33,11.28,2.883,1.362,67.138,35.827
99,2203,1990,66,86,281,4181,88.000,3.94,11.28,2.529,1.354,65.763,33.693
98,2211,1988,66,86,280,4182,89.000,1.64,11.28,2.856,1.361,66.847,35.755
99,2204,1990,66,86,281,4183,88.000,0.32,11.21,2.635,1.358,66.358,35.294
99,2206,1990,67,86,281,4183,89.000,2.80,11.21,2.943,1.358,67.105,35.634
99,2209,1990,66,86,281,4185,83.000,3.18,11.21,2.720,1.360,66.465,35.710
99,2186,1988,66,88,281,4188,78.000,2.85,11.21,2.687,1.357,66.675,35.400
99,2176,1988,67,87,280,4189,76.000,0.68,11.21,2.373,1.354,65.143,32.895
98,2180,1988,67,88,280,4190,75.000,2.48,11.21,2.901,1.359,66.805,35.290
99,2172,1988,67,88,280,4190,74.000,2.48,11.22,2.440,1.343,65.280,32.555
99,2184,1988,67,89,280,4190,73.000,0.43,11.22,2.796,1.356,66.588,35.002
99,2173,1988,68,88,281,4190,71.000,3.02,11.22,2.408,1.347,64.928,32.604
99,2168,1990,68,88,281,4191,71.000,2.60,11.22,2.878,1.352,66.419,34.153
99,2176,1988,68,88,280,4192,71.000,2.51,11.22,2.557,1.345,64.734,31.322
99,2167,1988,68,89,281,4192,72.000,0.00,11.22,2.671,1.351,66.152,34.236
99,2219,1988,68,86,280,4198,75.000,2.88,11.22,2.495,1.348,65.010,32.257
99,2219,1988,68,86,280,4204,84.000,3.32,11.22,3.304,1.363,69.077,38.819
99,2221,1988,69,86,280,4205,84.000,2.29,11.22,3.795,1.368,73.979,45.939
99,2217,1988,68,86,280,4205,84.000,3.78,11.22,3.726,1.366,75.184,47.025
99,2216,1988,68,87,280,4205,84.000,4.26,11.22,3.804,1.364,74.727,45.721
99,2212,1990,68,87,281,4205,84.000,1.41,11.22,3.873,1.365,75.322,47.282
99,2216,1988,68,87,281,4205,84.000,4.96,11.22,3.815,1.362,74.961,45.909
99,2216,1990,68,88,280,4207,84.000,4.14,11.22,4.017,1.365,75.344,46.929
99,2219,1988,68,86,280,4210,80.000,3.52,11.22,3.924,1.364,74.923,46.222
99,2179,1990,68,88,281,4211,73.000,3.26,11.22,4.005,1.363,75.578,47.678
99,2189,1988,68,87,280,4212,73.000,5.71,11.22,3.811,1.356,74.464,44.839
99,2191,1988,69,89,280,4214,73.000,4.99,11.22,3.915,1.356,75.708,46.356
99,2185,1988,69,88,281,4215,73.000,1.12,11.22,3.722,1.357,74.306,45.123
99,2192,1990,69,88,281,4216,73.000,5.04,11.22,3.983,1.359,75.479,48.066
99,2203,1988,69,87,280,4218,62.000,4.53,11.22,3.859,1.352,75.671,47.405
84,2130,1988,68,88,279,4218,47.000,3.98,11.22,3.999,1.358,75.980,47.709
93,2239,1988,70,89,283,4219,47.000,3.63,11.22,4.049,1.368,77.582,51.064
94,2261,1988,69,89,283,4220,47.000,3.37,11.22,4.178,1.359,77.780,51.161
95,2242,1988,69,88,282,4220,47.000,2.35,11.22,3.946,1.363,77.302,50.183
94,2233,1986,69,89,282,4220,47.000,3.32,11.22,4.158,1.366,77.637,51.358
93,2199,1988,70,90,282,4220,47.000,4.66,11.22,4.130,1.364,76.989,50.079
95,2232,1988,69,87,282,4220,48.000,0.00,11.22,4.252,1.365,77.603,50.858
99,2255,1990,70,88,282,4221,49.000,3.64,11.22,3.982,1.363,76.926,49.685
95,2208,1988,70,89,280,4221,48.000,2.88,11.22,4.352,1.361,77.634,50.958
99,2243,1988,70,88,281,4223,48.000,1.67,11.22,4.103,1.365,77.211,50.180
97,2256,1988,70,89,280,4223,47.000,1.86,11.22,4.199,1.367,78.134,51.076
97,2245,1990,70,90,280,4223,47.000,3.76,11.22,4.092,1.367,77.627,50.104
99,2244,1988,70,89,282,4223,47.000,1.02,11.22,4.175,1.363,77.819,50.818
96,2260,1988,71,88,280,4223,47.000,4.55,11.22,3.892,1.367,77.609,50.402
78,2097,1986,70,90,279,4223,47.000,3.33,11.22,3.947,1.364,78.047,51.350
88,2146,1984,71,88,278,4223,47.000,0.23,11.22,3.757,1.366,77.025,50.630
98,2249,1990,69,90,281,4223,48.000,4.26,11.22,3.975,1.360,77.833,50.449
99,2234,1988,71,89,281,4223,48.000,4.23,11.22,3.837,1.364,77.617,50.652
98,2236,1988,70,90,280,4223,55.000,4.05,11.22,3.946,1.361,78.460,51.392
99,2260,1992,71,89,280,4223,75.000,1.61,11.22,3.805,1.363,77.581,49.624
99,2249,1988,70,88,280,4225,74.000,3.52,11.22,3.888,1.358,79.043,50.345
99,2243,1988,71,88,281,4225,74.000,3.71,11.22,3.879,1.357,78.878,49.257
99,2237,1988,70,90,281,4225,73.000,0.42,11.22,4.040,1.356,79.529,50.051
99,2235,1988,70,88,282,4227,72.000,4.07,11.22,3.794,1.359,78.554,48.860
98,2237,1990,71,88,280,4228,71.000,2.14,11.22,3.982,1.357,79.642,49.886
95,2209,1988,70,89,282,4228,67.000,3.40,11.22,3.701,1.356,78.064,47.523
93,2164,1986,71,89,282,4229,65.000,3.78,11.21,4.147,1.357,78.410,49.235
96,2231,1988,72,88,279,4229,64.000,0.00,11.22,3.994,1.354,77.940,48.321
89,2120,1988,72,89,279,4229,63.000,3.94,11.22,4.109,1.356,78.195,48.865
97,2232,1988,71,89,282,4229,63.000,3.69,11.22,4.095,1.359,78.340,48.640
99,2225,1988,71,89,281,4229,62.000,2.71,11.22,3.999,1.355,78.246,48.763
99,2172,1990,71,92,280,4233,59.000,3.08,11.22,4.143,1.359,78.636,48.698
99,2184,1988,72,90,281,4233,58.000,1.94,11.22,3.459,1.356,73.796,41.836
99,2168,1988,72,92,281,4236,57.000,0.78,11.22,3.135,1.359,71.234,38.390
99,2168,1988,72,92,281,4236,57.000,0.78,11.22,3.135,1.359,71.234,38.390
99,2171,1988,72,92,281,4237,58.000,4.42,11.22,3.422,1.359,72.500,39.943
99,2171,1988,72,92,281,4237,58.000,4.42,11.22,3.422,1.359,72.500,39.943
99,2189,1988,73,91,280,4237,57.000,2.08,11.21,3.687,1.363,75.427,43.071
99,2196,1988,72,92,280,4237,57.000,4.81,11.22,3.426,1.356,73.921,41.025
99,2172,1990,72,91,281,4237,57.000,5.08,11.21,3.728,1.361,75.370,43.962
99,2188,1988,72,91,279,4237,57.000,2.73,11.22,3.978,1.356,76.166,44.155
99,2191,1992,72,91,280,4237,57.000,6.57,11.22,4.288,1.352,77.781,45.504
97,2217,1988,72,93,282,4237,55.000,4.50,11.22,4.269,1.353,77.856,45.522
93,2094,1988,73,93,278,4238,65.000,3.12,11.22,4.346,1.347,78.721,45.669
91,2173,1988,72,93,281,4239,66.000,4.80,11.22,4.214,1.355,77.105,47.222
92,2167,1988,72,93,281,4239,63.000,6.93,11.22,4.433,1.351,77.262,47.926
90,2116,1986,72,94,283,4239,61.000,4.41,11.23,4.532,1.355,77.483,47.985
88,2139,1988,72,93,282,4239,58.000,1.14,11.23,4.396,1.355,78.192,48.353
86,2086,1986,72,93,280,4239,56.000,3.80,11.23,4.257,1.358,77.980,48.090
64,1659,1984,73,90,269,4242,55.000,4.48,11.22,4.571,1.354,78.625,47.864
82,1850,1986,72,93,268,4242,54.000,1.37,11.23,4.322,1.354,78.157,47.268
64,1738,1982,72,88,256,4243,53.000,5.26,11.23,4.283,1.355,78.880,47.451
77,1920,1986,71,88,258,4243,53.000,4.53,11.23,4.218,1.353,78.305,46.834
77,1944,1986,71,88,253,4243,53.000,1.30,11.23,4.269,1.355,78.697,47.915
70,1826,1982,71,85,229,4245,49.000,5.45,11.23,4.429,1.355,78.291,47.436
47,1409,1994,69,81,200,4247,35.000,4.76,11.23,4.220,1.358,77.645,48.131
49,1358,1980,68,80,195,4247,34.000,3.14,11.23,4.510,1.366,76.540,48.475
59,1580,1984,68,80,189,4248,34.000,2.45,11.23,4.437,1.362,76.978,48.571
62,1668,1982,68,78,192,4250,36.000,3.25,11.23,4.119,1.372,76.940,48.117
62,1668,1982,68,78,192,4250,36.000,3.52,11.23,4.229,1.369,75.778,46.878
40,1249,1996,67,80,187,4250,36.000,0.40,11.23,4.263,1.378,76.073,47.398
47,1451,1984,67,79,184,4250,37.000,3.53,11.23,4.263,1.372,75.956,46.771
58,1587,1982,67,77,179,4251,36.000,3.57,11.23,4.090,1.375,75.690,46.957
42,1324,1990,67,79,176,4251,36.000,0.11,11.23,4.119,1.370,75.717,46.775
35,1170,1978,66,78,173,4252,40.000,3.25,11.23,3.999,1.376,75.935,46.971
